1455149300,2016-02-11 00:08:20, 0.25,617,629
1455149308,2016-02-11 00:08:28, 0.25,616,629
1455149316,2016-02-11 00:08:36, 0.25,617,629
1455149324,2016-02-11 00:08:44, 0.25,616,629
1455149332,2016-02-11 00:08:52, 0.25,617,629
1455149340,2016-02-11 00:09:00, 0.25,616,629
1455149348,2016-02-11 00:09:08, 0.25,617,630
1455149356,2016-02-11 00:09:16, 0.25,617,629
1455149364,2016-02-11 00:09:24, 0.25,617,630
1455149372,2016-02-11 00:09:32, 0.25,617,629
1455149380,2016-02-11 00:09:40, 0.25,616,629
1455149388,2016-02-11 00:09:48, 0.25,617,629
1455149397,2016-02-11 00:09:57, 0.25,617,629
1455149405,2016-02-11 00:10:05, 0.25,616,629
1455149413,2016-02-11 00:10:13, 0.25,616,629
1455149421,2016-02-11 00:10:21, 0.25,617,629
1455149429,2016-02-11 00:10:29, 0.25,617,629
1455149437,2016-02-11 00:10:37, 0.25,616,629
1455149445,2016-02-11 00:10:45, 0.25,617,629
1455149453,2016-02-11 00:10:53, 0.25,617,629
1455149461,2016-02-11 00:11:01, 0.25,616,629
1455149469,2016-02-11 00:11:09, 0.25,617,629
1455149477,2016-02-11 00:11:17, 0.25,616,629
1455149485,2016-02-11 00:11:25, 0.25,617,629
1455149493,2016-02-11 00:11:33, 0.25,616,629
1455149501,2016-02-11 00:11:41, 0.25,616,629
1455149509,2016-02-11 00:11:49, 0.25,617,629
1455149517,2016-02-11 00:11:57, 0.25,616,629
1455149525,2016-02-11 00:12:05, 0.25,617,629
1455149533,2016-02-11 00:12:13, 0.25,617,629
1455149542,2016-02-11 00:12:22, 0.25,616,629
1455149550,2016-02-11 00:12:30, 0.00,616,629
1455149558,2016-02-11 00:12:38, 0.00,616,629
1455149566,2016-02-11 00:12:46, 0.00,616,629
1455149574,2016-02-11 00:12:54, 0.00,617,629
1455149582,2016-02-11 00:13:02, 0.00,616,629
1455149590,2016-02-11 00:13:10, 0.00,617,629
1455149598,2016-02-11 00:13:18, 0.00,616,629
1455149606,2016-02-11 00:13:26, 0.00,617,629
1455149614,2016-02-11 00:13:34, 0.00,616,629
1455149622,2016-02-11 00:13:42, 0.00,617,629
1455149630,2016-02-11 00:13:50, 0.00,617,629
1455149638,2016-02-11 00:13:58, 0.00,616,629
1455149646,2016-02-11 00:14:06, 0.00,616,629
1455149654,2016-02-11 00:14:14, 0.00,617,629
1455149662,2016-02-11 00:14:22, 0.00,616,629
1455149670,2016-02-11 00:14:30, 0.00,617,629
1455149678,2016-02-11 00:14:38, 0.00,617,629
1455149687,2016-02-11 00:14:47, 0.00,616,629
1455149695,2016-02-11 00:14:55, 0.00,617,629
1455149703,2016-02-11 00:15:03, 0.00,617,629
1455149711,2016-02-11 00:15:11, 0.00,616,629
1455149719,2016-02-11 00:15:19, 0.00,617,629
1455149727,2016-02-11 00:15:27, 0.00,617,629
1455149735,2016-02-11 00:15:35, 0.00,616,629
1455149743,2016-02-11 00:15:43, 0.00,617,629
1455149751,2016-02-11 00:15:51, 0.00,617,629
1455149759,2016-02-11 00:15:59, 0.00,616,629
1455149767,2016-02-11 00:16:07, 0.00,617,629
1455149775,2016-02-11 00:16:15, 0.00,617,629
1455149783,2016-02-11 00:16:23, 0.00,616,629
1455149791,2016-02-11 00:16:31, 0.00,617,629
1455149799,2016-02-11 00:16:39, 0.00,616,629
1455149807,2016-02-11 00:16:47, 0.00,617,629
1455149815,2016-02-11 00:16:55, 0.00,617,629
1455149823,2016-02-11 00:17:03, 0.00,616,629
