2016-02-13 00:57:56, 0.00,-3.10,1010.49,620,637
2016-02-13 00:58:04, 0.00,-3.20,1010.46,620,637
2016-02-13 00:58:12, 0.00,-3.20,1010.44,623,637
2016-02-13 00:58:20, 0.00,-3.20,1010.55,620,637
2016-02-13 00:58:28,-0.50,-3.30,1010.48,620,637
2016-02-13 00:58:36,-0.50,-3.30,1010.47,623,637
2016-02-13 00:58:44,-0.50,-3.30,1010.52,620,637
2016-02-13 00:58:52,-0.50,-3.30,1010.42,620,637
2016-02-13 00:59:00,-0.50,-3.40,1010.43,623,637
2016-02-13 00:59:09,-0.50,-3.40,1010.47,621,637
2016-02-13 00:59:17,-0.50,-3.40,1010.56,620,637
2016-02-13 00:59:25,-0.75,-3.40,1010.43,623,637
2016-02-13 00:59:33,-0.75,-3.50,1010.42,622,637
2016-02-13 00:59:41,-0.75,-3.50,1010.48,620,637
2016-02-13 00:59:49,-0.75,-3.50,1010.48,620,637
2016-02-13 00:59:57,-0.75,-3.50,1010.47,620,637
2016-02-13 01:00:05,-0.75,-3.60,1010.51,621,636
2016-02-13 01:00:13,-0.75,-3.60,1010.47,622,637
2016-02-13 01:00:22,-0.75,-3.60,1010.48,622,637
2016-02-13 01:00:30,-1.00,-3.60,1010.43,622,636
2016-02-13 01:00:38,-1.00,-3.60,1010.38,624,637
2016-02-13 01:00:46,-1.00,-3.70,1010.41,622,637
2016-02-13 01:00:54,-1.00,-3.70,1010.40,622,637
2016-02-13 01:01:02,-1.00,-3.70,1010.43,621,637
2016-02-13 01:01:10,-1.00,-3.70,1010.48,620,636
2016-02-13 01:01:18,-1.00,-3.70,1010.43,619,636
2016-02-13 01:01:26,-1.00,-3.70,1010.42,620,637
2016-02-13 01:01:34,-1.00,-3.80,1010.43,620,636
2016-02-13 01:01:43,-1.00,-3.80,1010.48,620,637
2016-02-13 01:01:51,-1.00,-3.80,1010.37,620,637
2016-02-13 01:01:59,-1.00,-3.80,1010.42,620,637
2016-02-13 01:02:07,-1.00,-3.80,1010.48,619,637
2016-02-13 01:02:15,-1.00,-3.80,1010.48,620,636
2016-02-13 01:02:23,-1.00,-3.80,1010.38,620,636
2016-02-13 01:02:31,-1.00,-3.90,1010.42,620,636
2016-02-13 01:02:39,-1.25,-3.90,1010.33,619,636
2016-02-13 01:02:47,-1.25,-3.90,1010.39,619,636
2016-02-13 01:02:56,-1.25,-3.90,1010.32,619,636
2016-02-13 01:03:04,-1.25,-3.90,1010.40,619,636
2016-02-13 01:03:12,-1.25,-3.90,1010.40,619,636
2016-02-13 01:03:20,-1.25,-3.90,1010.35,619,636
2016-02-13 01:03:28,-1.25,-3.90,1010.37,622,636
2016-02-13 01:03:36,-1.25,-3.90,1010.35,622,636
2016-02-13 01:03:44,-1.25,-3.90,1010.40,621,636
2016-02-13 01:03:52,-1.25,-3.90,1010.36,620,636
