# ut, nt, rtc_temp, A0, voltage
1455067416,2016-02-10 01:23:36,21.00,344,515
1455067424,2016-02-10 01:23:44,21.00,366,515
1455067432,2016-02-10 01:23:52,21.00,346,516
1455067440,2016-02-10 01:24:00,21.00,366,515
1455067448,2016-02-10 01:24:08,21.00,358,515
1455067456,2016-02-10 01:24:16,21.00,343,515
1455067464,2016-02-10 01:24:24,21.00,365,515
1455067472,2016-02-10 01:24:32,21.00,363,515
1455067480,2016-02-10 01:24:40,21.00,359,516
1455067488,2016-02-10 01:24:48,21.00,346,516
1455067496,2016-02-10 01:24:56,21.00,353,515
1455067504,2016-02-10 01:25:04,21.00,365,516
1455067513,2016-02-10 01:25:13,21.00,363,515
1455067521,2016-02-10 01:25:21,21.00,360,515
1455067529,2016-02-10 01:25:29,21.00,359,515
1455067537,2016-02-10 01:25:37,21.00,366,516
1455067545,2016-02-10 01:25:45,21.00,360,515
1455067553,2016-02-10 01:25:53,21.00,361,516
1455067561,2016-02-10 01:26:01,21.00,354,516
1455067569,2016-02-10 01:26:09,21.00,355,516
1455067577,2016-02-10 01:26:17,21.00,347,515
1455067585,2016-02-10 01:26:25,21.00,365,515
1455067593,2016-02-10 01:26:33,21.00,360,516
1455067601,2016-02-10 01:26:41,21.00,352,515
1455067609,2016-02-10 01:26:49,21.00,354,515
1455067618,2016-02-10 01:26:58,21.00,365,515
1455067626,2016-02-10 01:27:06,21.00,359,515
1455067634,2016-02-10 01:27:14,21.00,343,515
1455067642,2016-02-10 01:27:22,21.00,350,515
1455067650,2016-02-10 01:27:30,21.00,358,516
1455067658,2016-02-10 01:27:38,21.00,340,515
1455067666,2016-02-10 01:27:46,21.00,362,515
1455067674,2016-02-10 01:27:54,21.00,334,516
1455067682,2016-02-10 01:28:02,21.00,341,515
1455067690,2016-02-10 01:28:10,21.00,358,515
1455067698,2016-02-10 01:28:18,21.00,355,515
1455067706,2016-02-10 01:28:26,21.00,339,515
1455067714,2016-02-10 01:28:34,21.00,364,515
1455067722,2016-02-10 01:28:42,21.00,360,516
1455067731,2016-02-10 01:28:51,21.00,352,516
1455067739,2016-02-10 01:28:59,21.00,339,515
1455067747,2016-02-10 01:29:07,21.00,365,515
1455067755,2016-02-10 01:29:15,21.00,343,515
1455067763,2016-02-10 01:29:23,21.00,351,515
1455067771,2016-02-10 01:29:31,21.00,360,515
1455067779,2016-02-10 01:29:39,21.00,342,515
1455067787,2016-02-10 01:29:47,21.00,354,516
1455067795,2016-02-10 01:29:55,21.00,592,515
1455067803,2016-02-10 01:30:03,21.00,359,515
1455067811,2016-02-10 01:30:11,21.00,342,515
1455067819,2016-02-10 01:30:19,21.00,355,516
1455067827,2016-02-10 01:30:27,21.00,340,515
1455067835,2016-02-10 01:30:35,21.00,363,515
1455067844,2016-02-10 01:30:44,21.00,346,515
1455067852,2016-02-10 01:30:52,21.00,360,515
1455067860,2016-02-10 01:31:00,21.00,339,515
1455067868,2016-02-10 01:31:08,21.00,360,515
1455067876,2016-02-10 01:31:16,21.00,347,515
1455067884,2016-02-10 01:31:24,21.00,353,515
1455067892,2016-02-10 01:31:32,21.00,361,515
1455067900,2016-02-10 01:31:40,21.00,340,516
1455067908,2016-02-10 01:31:48,21.00,339,515
1455067916,2016-02-10 01:31:56,21.00,347,515
1455067924,2016-02-10 01:32:04,21.00,325,515
1455067932,2016-02-10 01:32:12,21.00,334,515
1455067940,2016-02-10 01:32:20,21.00,299,515
1455067948,2016-02-10 01:32:28,21.00,336,516
1455067957,2016-02-10 01:32:37,21.00,326,515
1455067965,2016-02-10 01:32:45,21.00,357,516
1455067973,2016-02-10 01:32:53,21.00,345,515
1455067981,2016-02-10 01:33:01,21.00,335,516
1455067989,2016-02-10 01:33:09,21.00,326,515
1455067997,2016-02-10 01:33:17,21.00,353,515
1455068005,2016-02-10 01:33:25,21.00,338,516
1455068013,2016-02-10 01:33:33,21.00,345,515
1455068021,2016-02-10 01:33:41,21.00,640,516
1455068029,2016-02-10 01:33:49,21.00,322,515
1455068037,2016-02-10 01:33:57,21.00,327,516
1455068045,2016-02-10 01:34:05,21.00,360,515
1455068053,2016-02-10 01:34:13,21.00,359,515
1455068061,2016-02-10 01:34:21,21.00,346,515
1455068070,2016-02-10 01:34:30,21.00,350,516
1455068078,2016-02-10 01:34:38,21.00,364,515
1455068086,2016-02-10 01:34:46,21.00,345,515
1455068094,2016-02-10 01:34:54,21.00,359,515
1455068102,2016-02-10 01:35:02,21.00,362,515
1455068110,2016-02-10 01:35:10,21.00,343,516
1455068118,2016-02-10 01:35:18,21.00,359,515
1455068126,2016-02-10 01:35:26,21.00,349,516
1455068134,2016-02-10 01:35:34,21.00,345,515
1455068142,2016-02-10 01:35:42,21.00,354,515
1455068150,2016-02-10 01:35:50,21.00,366,516
1455068158,2016-02-10 01:35:58,21.00,359,516
1455068166,2016-02-10 01:36:06,21.00,343,515
1455068175,2016-02-10 01:36:15,21.00,542,515
1455068183,2016-02-10 01:36:23,21.00,433,515
1455068191,2016-02-10 01:36:31,21.00,387,516
1455068199,2016-02-10 01:36:39,21.00,363,516
1455068207,2016-02-10 01:36:47,21.00,372,516
1455068215,2016-02-10 01:36:55,21.00,385,515
1455068223,2016-02-10 01:37:03,21.00,372,515
1455068231,2016-02-10 01:37:11,21.00,645,515
1455068239,2016-02-10 01:37:19,21.00,599,515
1455068247,2016-02-10 01:37:27,21.00,570,515
1455068255,2016-02-10 01:37:35,21.00,527,515
1455068263,2016-02-10 01:37:43,21.00,477,515
1455068271,2016-02-10 01:37:51,21.00,437,517
1455068279,2016-02-10 01:37:59,21.00,407,515
1455068288,2016-02-10 01:38:08,21.00,406,516
1455068296,2016-02-10 01:38:16,21.00,397,516
1455068304,2016-02-10 01:38:24,21.00,385,515
1455068312,2016-02-10 01:38:32,21.00,376,515
1455068320,2016-02-10 01:38:40,21.00,352,516
1455068328,2016-02-10 01:38:48,21.00,361,516
1455068336,2016-02-10 01:38:56,21.00,368,515
1455068344,2016-02-10 01:39:04,21.00,359,516
1455068352,2016-02-10 01:39:12,21.00,345,515
1455068360,2016-02-10 01:39:20,21.00,335,515
1455068368,2016-02-10 01:39:28,21.00,354,515
1455068376,2016-02-10 01:39:36,21.00,348,516
1455068384,2016-02-10 01:39:44,21.00,350,515
1455068392,2016-02-10 01:39:52,21.00,344,516
1455068401,2016-02-10 01:40:01,21.00,327,516
1455068409,2016-02-10 01:40:09,21.00,326,517
1455068417,2016-02-10 01:40:17,21.00,348,516
1455068425,2016-02-10 01:40:25,21.00,341,515
1455068433,2016-02-10 01:40:33,21.00,336,515
1455068441,2016-02-10 01:40:41,21.00,312,515
1455068449,2016-02-10 01:40:49,21.00,339,515
1455068457,2016-02-10 01:40:57,21.00,344,516
1455068465,2016-02-10 01:41:05,21.00,324,515
1455068473,2016-02-10 01:41:13,21.00,339,515
1455068481,2016-02-10 01:41:21,21.00,321,515
1455068489,2016-02-10 01:41:29,21.00,335,517
1455068497,2016-02-10 01:41:37,21.00,340,515
1455068505,2016-02-10 01:41:45,21.00,318,516
1455068514,2016-02-10 01:41:54,21.00,333,516
1455068522,2016-02-10 01:42:02,21.00,335,515
1455068530,2016-02-10 01:42:10,21.00,320,515
1455068538,2016-02-10 01:42:18,21.00,320,516
1455068546,2016-02-10 01:42:26,21.00,305,516
1455068554,2016-02-10 01:42:34,21.00,334,515
1455068562,2016-02-10 01:42:42,21.00,346,515
1455068570,2016-02-10 01:42:50,21.00,331,515
1455068578,2016-02-10 01:42:58,21.00,342,515
1455068586,2016-02-10 01:43:06,21.00,329,515
1455068594,2016-02-10 01:43:14,21.00,318,515
1455068602,2016-02-10 01:43:22,21.00,342,515
1455068610,2016-02-10 01:43:30,21.00,337,515
1455068618,2016-02-10 01:43:38,21.00,320,516
1455068627,2016-02-10 01:43:47,21.00,322,515
1455068635,2016-02-10 01:43:55,21.00,262,515
1455068643,2016-02-10 01:44:03,21.00,262,515
1455068651,2016-02-10 01:44:11,21.00,301,515
1455068659,2016-02-10 01:44:19,21.00,315,517
1455068667,2016-02-10 01:44:27,21.00,308,516
1455068675,2016-02-10 01:44:35,21.00,328,515
1455068683,2016-02-10 01:44:43,21.00,339,515
1455068691,2016-02-10 01:44:51,21.00,329,515
1455068699,2016-02-10 01:44:59,21.00,332,516
1455068707,2016-02-10 01:45:07,21.00,349,516
1455068715,2016-02-10 01:45:15,21.00,339,515
1455068723,2016-02-10 01:45:23,20.75,351,515
1455068732,2016-02-10 01:45:32,20.75,341,515
1455068740,2016-02-10 01:45:40,20.75,333,515
1455068748,2016-02-10 01:45:48,20.75,354,516
1455068756,2016-02-10 01:45:56,20.75,351,516
1455068764,2016-02-10 01:46:04,20.75,338,516
1455068772,2016-02-10 01:46:12,20.75,336,516
1455068780,2016-02-10 01:46:20,20.75,357,515
1455068788,2016-02-10 01:46:28,20.75,357,516
1455068796,2016-02-10 01:46:36,20.75,348,515
1455068804,2016-02-10 01:46:44,20.75,338,516
1455068812,2016-02-10 01:46:52,20.75,360,515
1455068820,2016-02-10 01:47:00,20.75,357,515
1455068828,2016-02-10 01:47:08,20.75,338,515
1455068836,2016-02-10 01:47:16,20.75,358,516
1455068845,2016-02-10 01:47:25,20.75,354,516
1455068853,2016-02-10 01:47:33,20.50,337,516
1455068861,2016-02-10 01:47:41,20.50,353,515
1455068869,2016-02-10 01:47:49,20.50,361,516
1455068877,2016-02-10 01:47:57,20.50,345,515
1455068885,2016-02-10 01:48:05,20.50,349,515
1455068893,2016-02-10 01:48:13,20.50,361,515
1455068901,2016-02-10 01:48:21,20.50,346,515
1455068909,2016-02-10 01:48:29,20.50,363,516
1455068917,2016-02-10 01:48:37,20.50,350,515
1455068925,2016-02-10 01:48:45,20.50,362,515
1455068933,2016-02-10 01:48:53,20.50,360,516
1455068941,2016-02-10 01:49:01,20.50,341,515
1455068949,2016-02-10 01:49:09,20.50,369,516
1455068958,2016-02-10 01:49:18,20.50,362,515
1455068966,2016-02-10 01:49:26,20.50,343,515
1455068974,2016-02-10 01:49:34,20.25,355,515
1455068982,2016-02-10 01:49:42,20.25,364,516
1455068990,2016-02-10 01:49:50,20.25,350,515
1455068998,2016-02-10 01:49:58,20.25,348,515
1455069006,2016-02-10 01:50:06,20.25,348,516
1455069014,2016-02-10 01:50:14,20.25,362,515
1455069022,2016-02-10 01:50:22,20.25,345,515
1455069030,2016-02-10 01:50:30,20.25,358,515
1455069038,2016-02-10 01:50:38,20.25,363,515
1455069046,2016-02-10 01:50:46,20.25,350,516
1455069054,2016-02-10 01:50:54,20.25,342,515
1455069062,2016-02-10 01:51:02,20.25,367,517
1455069071,2016-02-10 01:51:11,20.25,363,515
1455069079,2016-02-10 01:51:19,20.25,358,515
1455069087,2016-02-10 01:51:27,20.25,359,515
1455069095,2016-02-10 01:51:35,20.25,359,516
1455069103,2016-02-10 01:51:43,20.25,347,515
1455069111,2016-02-10 01:51:51,20.25,364,516
1455069119,2016-02-10 01:51:59,20.25,359,515
1455069127,2016-02-10 01:52:07,20.25,347,516
1455069135,2016-02-10 01:52:15,20.25,343,516
1455069143,2016-02-10 01:52:23,20.25,359,515
1455069151,2016-02-10 01:52:31,20.25,363,516
1455069159,2016-02-10 01:52:39,20.25,359,516
1455069167,2016-02-10 01:52:47,20.00,347,516
1455069175,2016-02-10 01:52:55,20.00,343,515
1455069184,2016-02-10 01:53:04,20.00,367,515
1455069192,2016-02-10 01:53:12,20.00,360,516
1455069200,2016-02-10 01:53:20,20.00,344,515
1455069208,2016-02-10 01:53:28,20.00,350,515
1455069216,2016-02-10 01:53:36,20.00,369,516
1455069224,2016-02-10 01:53:44,20.00,364,516
1455069232,2016-02-10 01:53:52,20.00,361,515
1455069240,2016-02-10 01:54:00,20.00,350,515
1455069248,2016-02-10 01:54:08,20.00,341,515
1455069256,2016-02-10 01:54:16,20.00,354,515
1455069264,2016-02-10 01:54:24,20.00,366,515
1455069272,2016-02-10 01:54:32,20.00,361,515
1455069280,2016-02-10 01:54:40,20.00,354,515
1455069288,2016-02-10 01:54:48,20.00,364,516
1455069297,2016-02-10 01:54:57,20.00,346,515
1455069305,2016-02-10 01:55:05,20.00,358,515
1455069313,2016-02-10 01:55:13,20.00,366,516
1455069321,2016-02-10 01:55:21,20.00,361,516
1455069329,2016-02-10 01:55:29,20.00,328,515
1455069337,2016-02-10 01:55:37,20.00,340,515
1455069345,2016-02-10 01:55:45,20.00,345,516
1455069353,2016-02-10 01:55:53,20.00,358,516
1455069361,2016-02-10 01:56:01,20.00,365,515
1455069369,2016-02-10 01:56:09,20.00,362,515
1455069377,2016-02-10 01:56:17,20.00,353,515
1455069385,2016-02-10 01:56:25,20.00,365,514
1455069393,2016-02-10 01:56:33,20.00,361,515
1455069402,2016-02-10 01:56:42,20.00,345,516
1455069410,2016-02-10 01:56:50,20.00,350,515
1455069418,2016-02-10 01:56:58,20.00,367,516
1455069426,2016-02-10 01:57:06,20.00,362,516
1455069434,2016-02-10 01:57:14,20.00,345,515
1455069442,2016-02-10 01:57:22,20.00,362,516
1455069450,2016-02-10 01:57:30,20.00,352,516
1455069458,2016-02-10 01:57:38,20.00,368,516
1455069466,2016-02-10 01:57:46,20.00,352,515
1455069474,2016-02-10 01:57:54,20.00,367,515
1455069482,2016-02-10 01:58:02,20.00,347,515
1455069490,2016-02-10 01:58:10,20.00,354,515
1455069498,2016-02-10 01:58:18,20.00,672,516
1455069506,2016-02-10 01:58:26,20.00,661,515
1455069515,2016-02-10 01:58:35,20.00,665,517
1455069523,2016-02-10 01:58:43,20.00,647,517
1455069531,2016-02-10 01:58:51,20.00,656,516
1455069539,2016-02-10 01:58:59,20.00,659,515
1455069547,2016-02-10 01:59:07,20.00,620,516
1455069555,2016-02-10 01:59:15,20.00,589,516
1455069563,2016-02-10 01:59:23,20.00,537,516
1455069571,2016-02-10 01:59:31,20.00,500,515
1455069579,2016-02-10 01:59:39,20.00,486,516
1455069587,2016-02-10 01:59:47,20.00,457,517
1455069595,2016-02-10 01:59:55,20.00,423,515
1455069603,2016-02-10 02:00:03,20.00,427,516
1455069611,2016-02-10 02:00:11,20.00,405,515
1455069619,2016-02-10 02:00:19,19.75,392,515
1455069628,2016-02-10 02:00:28,19.75,395,517
1455069636,2016-02-10 02:00:36,19.75,369,515
1455069644,2016-02-10 02:00:44,19.75,370,515
1455069652,2016-02-10 02:00:52,19.75,377,515
1455069660,2016-02-10 02:01:00,19.75,354,516
1455069668,2016-02-10 02:01:08,19.75,368,516
1455069676,2016-02-10 02:01:16,19.75,352,516
1455069684,2016-02-10 02:01:24,19.75,363,515
1455069692,2016-02-10 02:01:32,19.75,358,515
1455069700,2016-02-10 02:01:40,19.75,346,516
1455069708,2016-02-10 02:01:48,19.75,357,514
1455069716,2016-02-10 02:01:56,19.75,331,516
1455069724,2016-02-10 02:02:04,19.75,372,515
1455069732,2016-02-10 02:02:12,19.75,621,516
1455069741,2016-02-10 02:02:21,19.75,490,517
1455069751,2016-02-10 02:02:31,19.50,298,515
1455069759,2016-02-10 02:02:39,19.50,318,516
1455069767,2016-02-10 02:02:47,19.50,477,515
1455069775,2016-02-10 02:02:55,19.50,354,516
1455069783,2016-02-10 02:03:03,19.50,360,515
1455069792,2016-02-10 02:03:12,19.50,365,515
1455069800,2016-02-10 02:03:20,19.50,368,515
1455069808,2016-02-10 02:03:28,17.75,368,516
1455069816,2016-02-10 02:03:36,17.75,366,515
1455069824,2016-02-10 02:03:44,17.75,365,515
1455069832,2016-02-10 02:03:52,17.75,364,515
1455069840,2016-02-10 02:04:00,17.75,364,514
1455069848,2016-02-10 02:04:08,17.75,365,515
1455069856,2016-02-10 02:04:16,17.75,367,515
1455069864,2016-02-10 02:04:24,17.75,367,515
1455069872,2016-02-10 02:04:32,13.50,368,515
1455069880,2016-02-10 02:04:40,13.50,369,516
1455069888,2016-02-10 02:04:48,13.50,370,515
1455069896,2016-02-10 02:04:56,13.50,371,514
1455069905,2016-02-10 02:05:05,13.50,371,515
1455069913,2016-02-10 02:05:13,13.50,373,515
1455069921,2016-02-10 02:05:21,13.50,373,515
1455069929,2016-02-10 02:05:29,13.50,375,516
1455069937,2016-02-10 02:05:37,10.00,377,516
1455069945,2016-02-10 02:05:45,10.00,378,515
1455069953,2016-02-10 02:05:53,10.00,379,516
1455069961,2016-02-10 02:06:01,10.00,379,515
1455069969,2016-02-10 02:06:09,10.00,380,515
1455069977,2016-02-10 02:06:17,10.00,381,516
1455069985,2016-02-10 02:06:25,10.00,382,516
1455069993,2016-02-10 02:06:33,10.00,383,514
1455070001,2016-02-10 02:06:41, 7.75,383,515
1455070009,2016-02-10 02:06:49, 7.75,383,515
1455070018,2016-02-10 02:06:58, 7.75,394,516
1455070026,2016-02-10 02:07:06, 7.75,398,515
1455070034,2016-02-10 02:07:14, 7.75,401,517
1455070042,2016-02-10 02:07:22, 7.75,401,515
1455070050,2016-02-10 02:07:30, 7.75,403,514
1455070058,2016-02-10 02:07:38, 7.75,404,516
1455070066,2016-02-10 02:07:46, 5.75,406,515
1455070074,2016-02-10 02:07:54, 5.75,405,515
1455070082,2016-02-10 02:08:02, 5.75,407,515
1455070090,2016-02-10 02:08:10, 5.75,405,516
1455070098,2016-02-10 02:08:18, 5.75,406,515
1455070106,2016-02-10 02:08:26, 5.75,416,517
1455070114,2016-02-10 02:08:34, 5.75,411,516
1455070122,2016-02-10 02:08:42, 5.75,411,516
1455070131,2016-02-10 02:08:51, 4.25,413,515
1455070139,2016-02-10 02:08:59, 4.25,412,516
1455070147,2016-02-10 02:09:07, 4.25,410,515
1455070155,2016-02-10 02:09:15, 4.25,413,515
1455070163,2016-02-10 02:09:23, 4.25,415,516
1455070171,2016-02-10 02:09:31, 4.25,415,515
1455070179,2016-02-10 02:09:39, 4.25,415,515
1455070187,2016-02-10 02:09:47, 4.25,419,516
1455070195,2016-02-10 02:09:55, 3.25,417,515
1455070203,2016-02-10 02:10:03, 3.25,419,516
1455070211,2016-02-10 02:10:11, 3.25,423,517
1455070219,2016-02-10 02:10:19, 3.25,423,515
1455070227,2016-02-10 02:10:27, 3.25,421,516
1455070235,2016-02-10 02:10:35, 3.25,423,516
1455070244,2016-02-10 02:10:44, 3.25,422,516
1455070252,2016-02-10 02:10:52, 3.25,424,515
1455070260,2016-02-10 02:11:00, 2.25,424,516
1455070268,2016-02-10 02:11:08, 2.25,421,515
1455070276,2016-02-10 02:11:16, 2.25,423,516
1455070284,2016-02-10 02:11:24, 2.25,424,517
1455070292,2016-02-10 02:11:32, 2.25,424,515
1455070300,2016-02-10 02:11:40, 2.25,420,517
1455070308,2016-02-10 02:11:48, 2.25,425,517
1455070316,2016-02-10 02:11:56, 2.25,427,516
1455070324,2016-02-10 02:12:04, 1.00,426,515
1455070332,2016-02-10 02:12:12, 1.00,428,515
1455070340,2016-02-10 02:12:20, 1.00,430,515
1455070348,2016-02-10 02:12:28, 1.00,429,517
1455070357,2016-02-10 02:12:37, 1.00,428,515
1455070365,2016-02-10 02:12:45, 1.00,431,515
1455070373,2016-02-10 02:12:53, 1.00,430,515
1455070381,2016-02-10 02:13:01, 1.00,430,515
1455070389,2016-02-10 02:13:09, 0.50,429,515
1455070397,2016-02-10 02:13:17, 0.50,430,515
1455070405,2016-02-10 02:13:25, 0.50,430,516
1455070413,2016-02-10 02:13:33, 0.50,430,515
1455070421,2016-02-10 02:13:41, 0.50,431,517
1455070429,2016-02-10 02:13:49, 0.50,431,516
1455070437,2016-02-10 02:13:57, 0.50,429,516
1455070445,2016-02-10 02:14:05, 0.00,432,516
1455070453,2016-02-10 02:14:13, 0.00,432,515
1455070461,2016-02-10 02:14:21, 0.00,434,515
1455070470,2016-02-10 02:14:30, 0.00,435,516
1455070478,2016-02-10 02:14:38, 0.00,436,515
1455070486,2016-02-10 02:14:46, 0.00,436,515
1455070494,2016-02-10 02:14:54, 0.00,433,515
1455070502,2016-02-10 02:15:02, 0.00,433,514
1455070510,2016-02-10 02:15:10,-1.50,432,516
1455070518,2016-02-10 02:15:18,-1.50,435,515
1455070526,2016-02-10 02:15:26,-1.50,434,515
1455070534,2016-02-10 02:15:34,-1.50,436,516
1455070542,2016-02-10 02:15:42,-1.50,435,516
1455070550,2016-02-10 02:15:50,-1.50,436,514
1455070558,2016-02-10 02:15:58,-1.50,433,517
1455070566,2016-02-10 02:16:06,-1.50,436,516
1455070574,2016-02-10 02:16:14,-1.25,434,517
1455070582,2016-02-10 02:16:22,-1.25,435,515
1455070591,2016-02-10 02:16:31,-1.25,435,516
1455070599,2016-02-10 02:16:39,-1.25,435,515
1455070607,2016-02-10 02:16:47,-1.25,435,516
1455070615,2016-02-10 02:16:55,-1.25,435,515
1455070623,2016-02-10 02:17:03,-1.25,436,517
1455070631,2016-02-10 02:17:11,-1.25,436,515
1455070639,2016-02-10 02:17:19,-2.75,437,515
1455070647,2016-02-10 02:17:27,-2.75,435,516
1455070655,2016-02-10 02:17:35,-2.75,435,515
1455070663,2016-02-10 02:17:43,-2.75,435,515
1455070671,2016-02-10 02:17:51,-2.75,436,516
1455070679,2016-02-10 02:17:59,-2.75,436,517
1455070687,2016-02-10 02:18:07,-2.75,435,515
1455070695,2016-02-10 02:18:15,-2.75,436,516
1455070704,2016-02-10 02:18:24,-2.50,436,516
1455070712,2016-02-10 02:18:32,-2.50,434,515
1455070720,2016-02-10 02:18:40,-2.50,436,515
1455070728,2016-02-10 02:18:48,-2.50,435,515
1455070736,2016-02-10 02:18:56,-2.50,437,514
1455070744,2016-02-10 02:19:04,-2.50,435,515
1455070752,2016-02-10 02:19:12,-2.50,436,515
1455070760,2016-02-10 02:19:20,-2.50,437,516
1455070768,2016-02-10 02:19:28,-2.25,435,515
1455070776,2016-02-10 02:19:36,-2.25,434,515
1455070784,2016-02-10 02:19:44,-2.25,433,515
1455070792,2016-02-10 02:19:52,-2.25,433,515
1455070800,2016-02-10 02:20:00,-2.25,434,515
1455070808,2016-02-10 02:20:08,-2.25,433,515
1455070817,2016-02-10 02:20:17,-2.25,436,515
1455070825,2016-02-10 02:20:25,-2.25,435,514
1455070833,2016-02-10 02:20:33,-2.00,435,516
1455070841,2016-02-10 02:20:41,-2.00,436,516
1455070849,2016-02-10 02:20:49,-2.00,435,516
1455070857,2016-02-10 02:20:57,-2.00,436,514
1455070865,2016-02-10 02:21:05,-2.00,436,516
1455070873,2016-02-10 02:21:13,-2.00,434,514
1455070881,2016-02-10 02:21:21,-2.00,435,516
1455070889,2016-02-10 02:21:29,-2.00,435,517
1455070897,2016-02-10 02:21:37,-2.00,434,515
1455070905,2016-02-10 02:21:45,-2.00,433,516
1455070913,2016-02-10 02:21:53,-2.00,435,515
1455070921,2016-02-10 02:22:01,-2.00,433,515
1455070930,2016-02-10 02:22:10,-2.00,433,516
1455070938,2016-02-10 02:22:18,-2.00,435,516
1455070946,2016-02-10 02:22:26,-2.00,433,517
1455070954,2016-02-10 02:22:34,-2.00,421,517
1455070962,2016-02-10 02:22:42,-3.75,423,517
1455070970,2016-02-10 02:22:50,-3.75,428,515
1455070978,2016-02-10 02:22:58,-3.75,429,514
1455070986,2016-02-10 02:23:06,-3.75,430,516
1455070994,2016-02-10 02:23:14,-3.75,439,516
1455071002,2016-02-10 02:23:22,-3.75,429,515
1455071010,2016-02-10 02:23:30,-3.75,429,515
1455071018,2016-02-10 02:23:38,-3.75,428,515
1455071026,2016-02-10 02:23:46,-3.50,428,516
1455071034,2016-02-10 02:23:54,-3.50,428,514
1455071043,2016-02-10 02:24:03,-3.50,429,516
1455071051,2016-02-10 02:24:11,-3.50,423,515
1455071059,2016-02-10 02:24:19,-3.50,427,515
1455071067,2016-02-10 02:24:27,-3.50,427,515
1455071075,2016-02-10 02:24:35,-3.50,430,516
1455071083,2016-02-10 02:24:43,-3.50,427,516
1455071091,2016-02-10 02:24:51,-3.50,427,516
1455071099,2016-02-10 02:24:59,-3.50,428,515
1455071107,2016-02-10 02:25:07,-3.50,427,516
1455071115,2016-02-10 02:25:15,-3.50,427,515
1455071123,2016-02-10 02:25:23,-3.50,426,515
1455071131,2016-02-10 02:25:31,-3.50,425,514
1455071139,2016-02-10 02:25:39,-3.50,428,515
1455071147,2016-02-10 02:25:47,-3.50,425,516
1455071155,2016-02-10 02:25:55,-3.25,425,515
1455071164,2016-02-10 02:26:04,-3.25,424,515
1455071172,2016-02-10 02:26:12,-3.25,432,515
1455071180,2016-02-10 02:26:20,-3.25,426,514
1455071188,2016-02-10 02:26:28,-3.25,426,515
1455071196,2016-02-10 02:26:36,-3.25,422,515
1455071204,2016-02-10 02:26:44,-3.25,423,515
1455071212,2016-02-10 02:26:52,-3.25,424,515
1455071220,2016-02-10 02:27:00,-3.25,426,515
1455071228,2016-02-10 02:27:08,-3.25,425,515
1455071236,2016-02-10 02:27:16,-3.25,424,515
1455071244,2016-02-10 02:27:24,-3.25,422,516
1455071252,2016-02-10 02:27:32,-3.25,422,515
1455071260,2016-02-10 02:27:40,-3.25,423,515
1455071268,2016-02-10 02:27:48,-3.25,422,515
